Run,tsne_init,tsne_min,tsne_scalar,tsne_shepard,tsne_kruskal,tsne_trustworthiness,tsne_continuity,tsne_mrre_false,tsne_mrre_missing,tsne_neighborhood_hit,tsne_steadiness,tsne_cohesiveness,tsne_kl_divergence,tsne_pearson,umap_init,umap_min,umap_scalar,umap_shepard,umap_kruskal,umap_trustworthiness,umap_continuity,umap_mrre_false,umap_mrre_missing,umap_neighborhood_hit,umap_steadiness,umap_cohesiveness,umap_kl_divergence,umap_pearson,mds_init,mds_min,mds_scalar,mds_shepard,mds_kruskal,mds_trustworthiness,mds_continuity,mds_mrre_false,mds_mrre_missing,mds_neighborhood_hit,mds_steadiness,mds_cohesiveness,mds_kl_divergence,mds_pearson,random_init,random_min,random_scalar,random_shepard,random_kruskal,random_trustworthiness,random_continuity,random_mrre_false,random_mrre_missing,random_neighborhood_hit,random_steadiness,random_cohesiveness,random_kl_divergence,random_pearson
1.0,5.743372189656546,0.2637129654375878,0.14392917157177434,0.8750758208515268,0.23092239484410107,0.9569735983376229,0.9588054279013652,0.9703050045485752,0.9686239545640128,0.0,0.9060958239532104,0.716949490539333,0.03105511871212644,0.8690401896047182,0.8737508518530505,0.36126954357232555,0.5396103941932234,0.7566421939071286,0.27156973194556444,0.9513334456561103,0.9580402773985269,0.9553176233156061,0.9677886653530707,0.0,0.922708433474714,0.6541133796023336,0.03613889109992398,0.8024129323780749,0.1908043329787445,0.19080433295911525,1.000002788140836,0.9448166226558351,0.14783308381490678,0.9231359744678709,0.9120405175368778,0.9146806272258549,0.9050757815460406,0.0,0.8303157992049723,0.7235936900859591,0.002901880418394376,0.9528635351927898,0.9265592886796873,0.5386225770951444,9.50682285612729,0.017092761885434224,0.4284027898958116,0.5134006882674986,0.5036969686406426,0.5029051376700672,0.49912704951515935,0.0,0.1517182186158097,0.3598461314503737,0.052918842992555976,0.019817119110787124
2.0,5.468414171894017,0.27412642029499285,0.1497211318909461,0.851965460259328,0.25232103119354415,0.9589551270506169,0.9559126322455453,0.9709836173249803,0.9673198529423721,0.0,0.921395120919863,0.7156272239070712,0.030120993307071693,0.8426842549116802,0.8572984883144688,0.3714925116059754,0.5457972084232815,0.7495976569874458,0.312837938624832,0.9546318620986155,0.9581235511814227,0.9577759739602372,0.9680341715452861,0.0,0.9142241110823419,0.6354337139874968,0.0556452485955738,0.7439337034004918,0.1923030229503658,0.19230302294952611,1.0000005791011246,0.9431964202216433,0.1494656549511661,0.9203602462580055,0.9059803164016431,0.9138222841859668,0.8997353755804433,0.0,0.8226692082735878,0.7182583355882004,0.002832816427800576,0.9518156790018728,0.9256071427381186,0.5427518502681284,9.32036084701902,0.0017059249025298316,0.4296381172593349,0.5050286713571108,0.504184410760522,0.499651094615643,0.4996395146820887,0.0,0.1456750889313393,0.37849568834474756,0.057667312857751965,0.006471196416421172
3.0,5.137914673380675,0.2737040999083636,0.15787025057621795,0.8471202431432489,0.25425661391046567,0.959804035486251,0.9579746266720115,0.9712791366712454,0.9685752829630049,0.0,0.917082112849991,0.6953646191333878,0.03374779941093998,0.8352222701932246,0.7780911269849072,0.35012840498929587,0.5741121778759838,0.8138829755047825,0.2962457196698527,0.9522285419922574,0.9571268801961389,0.9567818891812656,0.9674284198191773,0.0,0.9167383159399654,0.6362829284391989,0.05023029619057966,0.7931516261764061,0.1902383215800577,0.19023832157383488,1.0000015673398295,0.9458271580255191,0.14724626689215292,0.9257054548200996,0.9140983482741992,0.9172793374852384,0.9059542134998612,0.0,0.8349837953629994,0.7160986309852095,0.0028132494737402106,0.9532533516080733,0.923615167354132,0.5443448491807354,9.048986280141536,-0.004719043711920336,0.4283104888751394,0.5029720025795507,0.5079289229213992,0.4945981871460045,0.5021158326773922,0.0,0.15120497097706942,0.359514813287509,0.056816367393384186,-0.00392120300758605
4.0,6.132273319769403,0.2668839236949498,0.13592420670891717,0.8729390596775941,0.23164703265497108,0.9599854948689794,0.9599932412673884,0.9714860083152047,0.9693338742868927,0.0,0.9176612951441296,0.717170383057349,0.02706690537182474,0.8684453736221802,0.7789619706854978,0.3354314016532152,0.5726466778965454,0.8426427851142947,0.2706889820661294,0.9545067577643119,0.9585431154852441,0.9572854880433502,0.968100100438143,0.0,0.9177178087488735,0.6378269004968047,0.051663166915153484,0.8203482816290117,0.1928525451008649,0.19285254510050936,1.0000003774142299,0.9428425360725942,0.15014808575409785,0.9168754321037862,0.9011784208579524,0.9085409306108866,0.8918139116581025,0.0,0.8242070804325,0.7344778460156431,0.0030445872817742347,0.9513968462943745,0.9249320383597546,0.5443559303670598,9.210719708441797,-0.0018929166029260202,0.4294890659037198,0.5081084457045253,0.5040727657934538,0.5071586794689348,0.5004022313462355,0.0,0.15185488584814877,0.35773594028682865,0.059524235807819556,-0.0006461276464555902
5.0,6.13500890362658,0.26948700762668043,0.13578562127395116,0.8741958438491882,0.23632553774077003,0.9587365817855062,0.9552463451524005,0.9709266916362788,0.9669441549094995,0.0,0.9157074349925083,0.7037452661095395,0.026190747269093415,0.8686333283224794,1.007698265369723,0.3340494195014085,0.4978440728204733,0.8787071621446757,0.2582332607165182,0.9535738977359215,0.959304683278818,0.9566177192154759,0.9679899936751735,0.0,0.9140297786747648,0.6620504257328188,0.04846162584346292,0.8481423715293217,0.18961279688144284,0.18961279688072183,1.0000005325543233,0.9476559407021863,0.1465557134619711,0.927619396206976,0.9233307963878544,0.9173652619207395,0.9150801551269154,0.0,0.856488592915809,0.727312268917518,0.0029964610190282535,0.9536844390845787,0.926384386292242,0.5433107326906265,9.412060424101153,0.003248173597662762,0.43095752349971295,0.5056162356764252,0.4979616320886807,0.49974540959237096,0.4948542267545834,0.0,0.15273729293363247,0.3874793914753082,0.06062330483231106,0.007817485705288518
6.0,5.654166199660067,0.26883157909418165,0.1456955362781096,0.8635393344118109,0.24214238727882176,0.959347385300047,0.960527258607701,0.9712920232780031,0.9697414403532004,0.0,0.9108290122738155,0.7189712468886176,0.02980849017931775,0.8566259376927077,0.8808990892989721,0.3815777886047975,0.5379359840193292,0.7730135214708601,0.30943685012784805,0.9521987183583833,0.959331602013289,0.9560361077714556,0.9682531181982347,0.0,0.9227135449202756,0.6623944155537431,0.043779322455705684,0.7647457222497835,0.19094311851850831,0.1909431185182979,1.000000288809682,0.9454534610264437,0.14818286246398393,0.9226197738438985,0.9132058663475149,0.9155268092023342,0.9068135185722751,0.0,0.8324851359612078,0.7186590953525773,0.0029218012979658767,0.9526536620973094,0.9239847655939027,0.5434946661848745,9.106551339657507,-0.005126903805912694,0.42724302692937144,0.5091474313911175,0.5063147671529469,0.5031433528854995,0.5017709149628652,0.0,0.15686413734223903,0.38298285348652406,0.055397315461080836,-0.0034622832254351194
7.0,6.1959770439297985,0.26849569630637804,0.1346598547744294,0.874889248994072,0.2332116999962498,0.9603701035499809,0.960758972750107,0.971622089318065,0.9695753509369153,0.0,0.9198253584930535,0.7288354196914619,0.02612792691092988,0.8722379868180198,0.7989629416329697,0.3284720650481701,0.5646194971033438,0.8617236520275345,0.26362376973985485,0.9526252544207727,0.9583650451518196,0.957379608905753,0.9680768355979392,0.0,0.9189309108373276,0.6507437711467357,0.046646418689315385,0.8400848764631581,0.18957247886843617,0.18957247886063922,1.0000017511100885,0.9478225176729943,0.146085665317989,0.9255579827603905,0.9207487281382112,0.9158183275113371,0.9150245715254479,0.0,0.8485696335718307,0.7502463311192181,0.003339147852456683,0.9537970944038722,0.9240933175955102,0.5430011461690166,9.127198781114478,0.00599959095697682,0.4294941970336244,0.5004765003321269,0.5102554568535291,0.49972378107532683,0.5006498545153272,0.0,0.14738867632300334,0.352654610906028,0.056355346915836116,0.004893365987006062
8.0,6.037071430077829,0.2582395389223715,0.13805836863457532,0.8873377911922554,0.21960032401227456,0.9590357864240495,0.9602219536804106,0.9714297885300687,0.96962866967677,0.0,0.9173052581810461,0.7070248492888476,0.027169255448870958,0.8839802155749837,1.17349466502587,0.3727984073611375,0.45472152302016805,0.7708497049404986,0.27761631834754075,0.953443758242652,0.9586239685186368,0.9569992753678229,0.9680140249492857,0.0,0.9145597906931342,0.6527418793503839,0.0347500793974551,0.80763426012513,0.1894100934143132,0.18941009341305082,1.0000007042852235,0.9472842922051804,0.1458892854011977,0.9236079237909324,0.9188031233478384,0.9144135276431312,0.911317364686763,0.0,0.8445016955078294,0.74225582434911,0.003115688072218109,0.9539885894194121,0.9257754741389409,0.5441754616444854,9.320182460879494,1.388275425633976e-05,0.43059473926438435,0.499631465095697,0.5113548644477108,0.48320867980637733,0.5059678447420288,0.0,0.1419990665407801,0.37344678925034736,0.060536931867048754,0.003173877530733074
9.0,5.889217821054549,0.2622984377219836,0.14090771107131,0.880093461056374,0.2254757234391843,0.959626061982807,0.9599155836233392,0.9712645990181781,0.9694632801325224,0.0,0.9195514837369146,0.715611428454093,0.028035022302039223,0.8764102104696866,0.8165514805348326,0.3353362051117764,0.5585732881679252,0.8701764609357269,0.29069810267639723,0.9527647864221128,0.9589971512619851,0.9569051347616462,0.9681220691630235,0.0,0.9261505162018888,0.6466257329466407,0.06446234267145763,0.806706967650218,0.19199880409375317,0.19199880408467465,1.000001902517504,0.9442534006806024,0.14924925728114213,0.923012322583269,0.9079309563509814,0.9151083222256016,0.9005563427195598,0.0,0.8410141229770394,0.7236106764114382,0.0030490811725021627,0.9520153767416855,0.9242477834712087,0.5401939680496117,9.188035410095567,0.016556087084715544,0.42982147125762266,0.5103791087381311,0.5060634933545585,0.5053639056918796,0.4982576353516494,0.0,0.15202120714017597,0.3477396706026632,0.05385300765097731,0.017391686813971366
10.0,5.68129881322625,0.26670090566796717,0.14517340549033236,0.8650614720433696,0.23951237092082905,0.9589324688352708,0.9607584886002063,0.9708454810969095,0.9695952382283429,0.0,0.9164162032414425,0.7355391733157741,0.029364696815618024,0.8585455232987746,1.002384145403304,0.3659771225121082,0.4993128567515607,0.7833118003372904,0.27392855536518196,0.9516979137012485,0.9589207524076774,0.9566662001870234,0.9681107242715334,0.0,0.9228013594185005,0.6321148288987128,0.03581517265327708,0.8072592154755072,0.1913605698777425,0.1913605698774516,1.000000339950459,0.9442940337744066,0.1486750257302864,0.9220670683174242,0.908573616928979,0.9153449221688044,0.9007050065180806,0.0,0.8178501748782189,0.7309013727355096,0.0028419811084431142,0.9523965621938602,0.9228386441764459,0.5415470251582475,8.997199288585891,0.007343944583059497,0.4283883559749728,0.5043745848414604,0.5076763903332695,0.501501616025826,0.5007362540394525,0.0,0.1490084003906903,0.37008374862430715,0.05405370332219569,0.007756341337710473
