Run,tsne_init,tsne_min,tsne_scalar,tsne_shepard,tsne_kruskal,tsne_trustworthiness,tsne_continuity,tsne_mrre_false,tsne_mrre_missing,tsne_neighborhood_hit,tsne_steadiness,tsne_cohesiveness,tsne_kl_divergence,tsne_pearson,umap_init,umap_min,umap_scalar,umap_shepard,umap_kruskal,umap_trustworthiness,umap_continuity,umap_mrre_false,umap_mrre_missing,umap_neighborhood_hit,umap_steadiness,umap_cohesiveness,umap_kl_divergence,umap_pearson,mds_init,mds_min,mds_scalar,mds_shepard,mds_kruskal,mds_trustworthiness,mds_continuity,mds_mrre_false,mds_mrre_missing,mds_neighborhood_hit,mds_steadiness,mds_cohesiveness,mds_kl_divergence,mds_pearson,random_init,random_min,random_scalar,random_shepard,random_kruskal,random_trustworthiness,random_continuity,random_mrre_false,random_mrre_missing,random_neighborhood_hit,random_steadiness,random_cohesiveness,random_kl_divergence,random_pearson
1.0,14.634022883076534,0.42876623982255757,0.058167948703036154,0.5060542878218672,0.3995115611537001,0.9492457331708446,0.8958451635013702,0.9723177468148052,0.9265960525920083,0.0,0.7534599095133903,0.7667902723939516,0.07273109010592435,0.528644724980055,0.6401846056147694,0.4105084693721458,0.649887602216827,0.4422905631970292,0.39450818852761765,0.9348804520927624,0.9092612870407984,0.9432853203800607,0.9372611375094745,0.0,0.7462339798965361,0.760762129165259,0.09958984192065409,0.46346460868162,0.35741079230135964,0.3574107922475537,1.0000066404107888,0.6292153324681834,0.3192378313197877,0.848313052189345,0.8659560896756094,0.8586957817804616,0.8829101298548738,0.0,0.6078821453749705,0.687989736116092,0.02555748527780933,0.6388282191413381,0.8554883506198282,0.4467773556482745,5.419126080014148,-0.0003878759110395739,0.4293255863703124,0.5043764012562926,0.5025118062021355,0.5001481610511669,0.4972524564429943,0.0,0.3997418613177872,0.6074084625068452,0.10674228790472395,0.005817546945162918
2.0,15.827105435450164,0.4374119449768382,0.05378253429404757,0.5115388004353737,0.4051653157831003,0.9500358889372201,0.8941538179478238,0.9726023876235862,0.9232964527361462,0.0,0.7478711631904729,0.7521252839220093,0.06855254855074572,0.5316731786321207,0.6372040717454763,0.4124563769476285,0.6522440417102512,0.44577250092400905,0.39656569497982175,0.9362297563027324,0.9099268440862341,0.9462596938871748,0.9374475850867415,0.0,0.7543306135955231,0.7640444051816134,0.10129817513652033,0.46239028522792136,0.35498484291941945,0.35498484291428134,1.000002043003701,0.6424360503915969,0.3127741824589361,0.868824172966703,0.875976808197297,0.8829376573576238,0.8962247542872268,0.0,0.6327471950351897,0.6686692072544813,0.027269826653354465,0.6533720396164981,0.8547737160540692,0.44574277896153264,5.398681778650247,0.007168304988165029,0.4292039723179587,0.5037926038831949,0.49928871601485403,0.5033339436295028,0.49747828221442986,0.0,0.3812944544050305,0.5984631437019607,0.10428444449109799,0.013717203059945863
3.0,14.840700842104509,0.42924646645570386,0.05739012596728096,0.52850884785298,0.3950557492691437,0.9511031144887054,0.8967580606313338,0.9727222252396007,0.924730995373903,0.0,0.7523947765590824,0.7636565147625658,0.06415484835571592,0.5461913571696112,0.6112535932923083,0.4070171401555147,0.6669953475215231,0.4478843827219315,0.39155863768502325,0.9363697171664156,0.9100418564466477,0.9450524393526953,0.937630759448916,0.0,0.750999870434978,0.778675968539109,0.0987093499077266,0.46550422271702546,0.35639323523954103,0.35639323523841193,1.000000960148275,0.6329782698048273,0.31610429390015243,0.8555490528076652,0.8771890394346924,0.873984800608109,0.8973925313419473,0.0,0.6135624296060125,0.6914810105002651,0.026894112217013932,0.644417394304632,0.8560645610531684,0.44668088918408333,5.442045468941155,0.006754604013740987,0.4300244560184642,0.5010079219286799,0.5043848851853582,0.49787418643444453,0.5034638308043909,0.0,0.379997839026023,0.6121247030803534,0.10511115431953555,0.01224105484317791
4.0,14.394889331329065,0.4302915490564192,0.0590335039071069,0.52449400502218,0.39603434084726885,0.9510005164651733,0.8980454968670576,0.9730374683835065,0.9273313636575453,0.0,0.7562293590009563,0.7720296789029353,0.06427003763520006,0.5445625833168173,0.6163249099165018,0.41078183330540147,0.6649137859962129,0.44239837643305824,0.39552090998501355,0.9372004711696198,0.910037290942447,0.9439409036777714,0.9376971807231966,0.0,0.7525652176227082,0.7695419933404413,0.09997323876767442,0.4592790555337184,0.3560259268602771,0.35602592685458434,1.0000021545192146,0.6369897461675763,0.3158015550453295,0.8599676939650266,0.8696390855091377,0.8745412309016716,0.8889182229697942,0.0,0.6305069221670563,0.6805478440206455,0.026223848056329,0.6467548468652563,0.8556609760475545,0.445620667458757,5.433566356162753,0.004814324829749585,0.42870903562188334,0.5051315548237968,0.5048363308684404,0.5071454927927018,0.5022136090013829,0.0,0.375293922183896,0.6155148492730333,0.10456251459434482,0.010718749414576116
5.0,14.136290964954036,0.42013034209773076,0.06034667691096616,0.5192800675021474,0.38963242758678207,0.9539568062560588,0.8997401976467881,0.9749270769349438,0.928431510656957,0.0,0.7624566758687026,0.771170673028796,0.07191981315608803,0.5409343180815196,0.6238276049669551,0.41029543580803696,0.659942909071511,0.44301078255255305,0.39504615947378,0.9374328085999241,0.9109153176859964,0.9476410264729754,0.9384328215269307,0.0,0.7528618341851816,0.7673646191061317,0.10002459790194557,0.45922316087939985,0.35619495357361014,0.35619495356213515,1.000003059831314,0.6360046152684777,0.31600261585506223,0.8591757886878549,0.8694330626384781,0.8708550586087196,0.8867742632880239,0.0,0.6567390120047675,0.6886335115781246,0.026041270910958425,0.6459544574618593,0.8557177812909587,0.44710475244255043,5.4257623618000315,0.0034132430877472017,0.4300961691945299,0.4999366101910202,0.4986752608388785,0.5003545039850754,0.5009589706472777,0.0,0.39211107212007523,0.6186517281965689,0.10592320671748713,0.009209008017111395
6.0,14.27617957204124,0.432108698981515,0.059441973516556425,0.5204728825885553,0.39886214183269,0.9439041771367698,0.8950855762421227,0.9692837582465432,0.9250527212836627,0.0,0.739261708669216,0.7551353665689455,0.06828575285111134,0.5404721560857417,0.6279620196504566,0.40989153830447256,0.657218441791261,0.44496435887923197,0.39389933704537133,0.9355598973780105,0.9097271841623737,0.9447739876952459,0.9375284174796746,0.0,0.7445893173869191,0.761040970972926,0.09813485986144038,0.465391024998892,0.3562367107624153,0.35623671075656776,1.0000021844261129,0.635421273705974,0.3167025320003966,0.8630559280256052,0.8703018025952675,0.8758745947585819,0.8870372350643314,0.0,0.6175291662402832,0.6834713081591401,0.02700433837813705,0.6451628810361076,0.8560861342790794,0.44770190990056313,5.435974565853005,-0.0007328535080186224,0.4301715136387286,0.5006457851768502,0.5013445469785588,0.49998496894811484,0.49893809887178175,0.0,0.38667311104484203,0.5970713567675006,0.10951877223198159,0.004748627361648872
7.0,16.062446712481076,0.4540534429790644,0.052574162390010226,0.5216382938241934,0.41833953194273393,0.9495971331988847,0.8972690376132838,0.9722318211674226,0.9256933980150089,0.0,0.7537939673828119,0.7605065403012745,0.06361305506365697,0.5314708804238745,0.6554234205220161,0.4150622934443998,0.6420360034549897,0.4558656744220771,0.3981066407345999,0.9393040781575974,0.9106139105281007,0.9482092053403897,0.938017193274352,0.0,0.7573616864854766,0.7611509372677636,0.0968351694691929,0.471764824946876,0.3570953542195074,0.3570953542120961,1.000002463048824,0.6297819467671913,0.3185051878183146,0.8560610483404212,0.8639273761292433,0.8686610460266074,0.8790852118585659,0.0,0.6325260476548014,0.6747015019233851,0.026588447026277613,0.6401518161453137,0.8557990587892312,0.44742915773396486,5.426710052443284,-0.0002862697719358582,0.43004806798448714,0.5008031812337407,0.5042515628763395,0.4998980390606208,0.5035201234934092,0.0,0.38360004813339066,0.6154658721332724,0.10717457620858734,0.006064633839850859
8.0,15.149179316178946,0.4372367069280151,0.056061241010118945,0.5247921143238508,0.40209136772026477,0.9514889175680842,0.8955113424619452,0.9732165988926447,0.9249328637486286,0.0,0.7523344305170059,0.7438067706977913,0.0656258200845718,0.5424572772085772,0.6103674571513243,0.4091794009755444,0.6682899318525696,0.4447031552657588,0.3941179765577025,0.93815466154755,0.9109438730574139,0.9470640538358375,0.9383910815831012,0.0,0.756664781487061,0.7602576436144632,0.09891164135737017,0.45976094516826055,0.35463746108852007,0.35463746108716393,1.0000010489819524,0.6464635487649849,0.31175964108935394,0.8714096383665321,0.8757115296356345,0.8853394650878208,0.895395344601119,0.0,0.6201068781789187,0.6834132676089193,0.025809728484223873,0.6558125846919122,0.8567250319570886,0.44719873616465516,5.46427528668811,0.002230731498128106,0.4299579494672517,0.5025935778574245,0.5038826557573883,0.4986862978402993,0.5012963650906498,0.0,0.3839574092685891,0.609707883095693,0.10907542406520097,0.00733463088205439
9.0,15.52704741008132,0.43273542518404323,0.054895352723033385,0.5072435718266957,0.4039450806781007,0.9509254792281542,0.8951277082966357,0.973377858091454,0.924570000167184,0.0,0.7559151469184517,0.7471028175682322,0.07196921533236572,0.5227343677917382,0.6377258183461443,0.4133919169332363,0.6521900602926881,0.43263297423619657,0.399249543575313,0.9343182120478981,0.9093896963400473,0.943462044442169,0.9372495915446784,0.0,0.7488482913605001,0.7531184004461545,0.10320840564678396,0.44625222318866703,0.35561856610989545,0.3556185660741513,1.0000053947417555,0.6401359017599566,0.31557571709781446,0.8501419859823444,0.8714688820745843,0.8629099256140488,0.88968562211195,0.0,0.6300012591258283,0.6887971689497512,0.025678640298000092,0.6491267415946183,0.8559733243710981,0.4465223307352405,5.439578076947981,0.0024500547652931267,0.4293794289033344,0.50093196200446,0.5010343443348804,0.5015124767225502,0.5008684027619426,0.0,0.3995351852802226,0.6076152761562217,0.10798924262751353,0.008400186130037597
10.0,14.53361542335287,0.42619939157470654,0.058620372692982106,0.5367366491792531,0.3918833873619962,0.9530494093004472,0.895795410290239,0.9741072422682245,0.9239422444020695,0.0,0.7473479361209092,0.7093766655024085,0.0665501026316076,0.5512022026785924,0.6271033875815017,0.4084966118815272,0.6573410588370214,0.4384336000821776,0.3931472113916717,0.934028691977055,0.9098783371019713,0.9419467234957559,0.9377648362427985,0.0,0.7471537084755142,0.7602152919728663,0.10057985223783322,0.45998229455938866,0.3574057339384116,0.3574057338976278,1.0000057812223833,0.6257538254649644,0.3197322493738872,0.8526413179328451,0.8675191936912161,0.8657082990659745,0.8847636853763605,0.0,0.6137500131549125,0.7056442026924445,0.027438986229180493,0.6379390663400493,0.8553728597936849,0.4463561063251264,5.417517688262723,-0.00429692567237251,0.428338813908618,0.5017014951127535,0.5001908284892255,0.4984546391308475,0.49759397631099717,0.0,0.3840563511640074,0.6168241745461038,0.10617605135325522,0.0015417330254228912
