Run,tsne_init,tsne_min,tsne_scalar,tsne_shepard,tsne_kruskal,tsne_trustworthiness,tsne_continuity,tsne_mrre_false,tsne_mrre_missing,tsne_neighborhood_hit,tsne_steadiness,tsne_cohesiveness,tsne_kl_divergence,tsne_pearson,umap_init,umap_min,umap_scalar,umap_shepard,umap_kruskal,umap_trustworthiness,umap_continuity,umap_mrre_false,umap_mrre_missing,umap_neighborhood_hit,umap_steadiness,umap_cohesiveness,umap_kl_divergence,umap_pearson,mds_init,mds_min,mds_scalar,mds_shepard,mds_kruskal,mds_trustworthiness,mds_continuity,mds_mrre_false,mds_mrre_missing,mds_neighborhood_hit,mds_steadiness,mds_cohesiveness,mds_kl_divergence,mds_pearson,random_init,random_min,random_scalar,random_shepard,random_kruskal,random_trustworthiness,random_continuity,random_mrre_false,random_mrre_missing,random_neighborhood_hit,random_steadiness,random_cohesiveness,random_kl_divergence,random_pearson
1.0,108.69161394651378,0.5052680882114409,0.007877093878380495,0.3482784975495301,0.4089914673071344,0.925201984061977,0.9364661923854097,0.957293953806987,0.9577450010204546,0.001438421302900618,0.7720709355432257,0.7215903523664962,0.0383530227120787,0.31143287052464186,9.473728353634424,0.5269656684121149,0.08244164215141264,0.349580932046703,0.46129596513042664,0.8949528540151086,0.930376110491692,0.9207380613202318,0.95682108049829,0.0011412268188302427,0.7337055015908317,0.7258648235257018,0.029524054883999968,0.3377214087702413,0.2570204475825755,0.25702044755690107,1.000003759177212,0.878627857883217,0.2406830970363115,0.7041736596873971,0.8634151775126888,0.7143211886939894,0.8676295120233534,0.0011412268188302427,0.5037481700763065,0.6612162600721876,0.006581261589462086,0.9036309002839598,0.6229027766022525,0.5905149935335836,0.8027969549051464,-0.0002856160646284829,0.42810852461698234,0.5018438741536987,0.5012103897511883,0.5014206333113219,0.5019998560244139,0.0011412268188302427,0.372736441884169,0.5320169658512722,0.050670256646342976,0.0003056718013179564
2.0,111.73565854358351,0.5082747622860597,0.007648560144545089,0.3474110515919035,0.4131705090005803,0.9232256973276569,0.9367769999498353,0.9560115043815408,0.9578506891923453,0.001307655729909653,0.75722043472896,0.7014054971402108,0.0383025910346678,0.3092857528513879,9.453436548361035,0.5310666071503317,0.08237832259665712,0.33986869437998246,0.4603812130258545,0.89832794703474,0.9351343795945748,0.9215605570274191,0.9595350585545757,0.0011768901569186876,0.7312854202330883,0.7354388957956235,0.03272582502811045,0.3190214033758091,0.25657719719116756,0.25657719717276545,1.0000031793965745,0.8798658826339839,0.24029564429606184,0.7054912999562184,0.869238290430564,0.7144424830087178,0.8750464895519247,0.0011412268188302427,0.5034409862627129,0.6633618427324024,0.0061167378808161185,0.9037395340942085,0.6252199407907871,0.5900738579663097,0.796186682675467,0.00213683413246413,0.42842536642792406,0.5007779114553893,0.5014976722956463,0.4999072444051165,0.5026748398740436,0.0011412268188302427,0.37277698965825257,0.5401477481030734,0.050651127308789526,0.0026729074318631724
3.0,108.70926041524045,0.5038420692889292,0.007883370473773365,0.34990780819672074,0.4083432569582155,0.9234691242013436,0.9366393146671708,0.9563818114405224,0.9579037926407753,0.001438421302900618,0.7630046968475552,0.7182905278566192,0.03769885988342446,0.3149783280355285,9.369518857189941,0.540253097451487,0.08253721026664404,0.32551335313882335,0.4683765982632042,0.8993795350718103,0.9266827791558357,0.9239500926805811,0.9549826171170337,0.0011412268188302427,0.7359862148678218,0.7006965154428305,0.032534571909673564,0.3008683243795441,0.25770377264427247,0.2577037726226917,1.0000034516959087,0.8771990907668495,0.24145093943812992,0.6967615559436249,0.8565367497937184,0.7071590671918674,0.8608357274214183,0.0011412268188302427,0.5109416340229215,0.650935765959801,0.004195609464468656,0.9032082946101492,0.6242813136762324,0.5932871898187397,0.8055932841377933,-0.004539461480281728,0.4293932589859349,0.5004216595767045,0.5026232603713223,0.5028618698973655,0.5009844496189094,0.0011412268188302427,0.37771215048432993,0.5214274469057765,0.0530061340730317,-0.007420056301538698
4.0,112.04694937272114,0.5088575909287393,0.00762444688045076,0.33973738077514276,0.41200032340880693,0.9244113919289965,0.936462918299368,0.9566939752591147,0.9577200133345892,0.0013314312886352829,0.7593757808659825,0.7131483602887199,0.038433824055697514,0.30324200888173614,9.530110631391562,0.5274491750095401,0.08196615590882968,0.3544909307310158,0.4570683478315169,0.8980892547741727,0.9267163029498718,0.9207681006447759,0.9545178224201738,0.0011531145981930576,0.7310511045838295,0.7068049343103422,0.02863401366190172,0.3272452094263676,0.25736769802050113,0.25736769800464543,1.0000029564376198,0.8793163506162541,0.2411036931501748,0.6996219654845282,0.8654471891914391,0.7087272264316549,0.867711151258422,0.0011412268188302427,0.5005434277595578,0.667182630602338,0.0049633953620231794,0.9032336363368361,0.6223187024229971,0.5911272536322988,0.8056704340778683,-0.0023864492157241028,0.4293623527368915,0.5016178995821299,0.5000068300281861,0.5010642172377603,0.4994595099231474,0.0011412268188302427,0.37147952404385765,0.5374072976852633,0.05223177509735026,0.0007735383366648278
5.0,111.04084935572547,0.5082068726283134,0.007696406944908382,0.34255394211248086,0.4111884297145466,0.9237087502881908,0.9365928795860052,0.9562522421987004,0.9578331002677705,0.0014265335235378032,0.7543463168378088,0.7123816968822259,0.037819242290610046,0.30472719749549193,9.617242061293801,0.5383829675830355,0.08068085326782316,0.3476173801498834,0.471377077965558,0.9017307986099427,0.9307131249796081,0.9258499802029305,0.9565226708753526,0.0011412268188302427,0.7400038140322541,0.698105774415746,0.028849326744267274,0.3168021584064967,0.2580671968776982,0.2580671968658608,1.0000025584297187,0.8767427041336678,0.2419364128649081,0.6959899620507805,0.8527014170756855,0.7078462774341002,0.8556031400401554,0.0011412268188302427,0.5145579097522317,0.6543836488024748,0.003307620999796903,0.9028276245247672,0.6240150343460001,0.5923686587851151,0.8041662532442654,-0.004736227231822082,0.4294093640753038,0.5002338039077555,0.49982358655000897,0.4977472527154907,0.4983107307587249,0.0011412268188302427,0.37614669685016766,0.5218315342225982,0.05298369201905914,-0.003862354202030677
6.0,110.56340557541661,0.5085932378198259,0.007727354726132289,0.33991590624557405,0.41085898023619494,0.9232000256460583,0.9365063782327828,0.9557426591463156,0.9576932421066641,0.0014027579648121732,0.7646679634442888,0.7214242248124454,0.03897788995373631,0.3024946908120715,9.400378948268768,0.5249332765229484,0.08314501274319915,0.3651263103768379,0.4606061932971593,0.8996524429550294,0.9334324356472694,0.9219579166671714,0.9582193400968781,0.0011887779362815027,0.7295889592601361,0.7167324209593584,0.03056923163298222,0.3439580578629875,0.2566641253488201,0.2566641253239363,1.0000036978852456,0.8794113129846822,0.24033910608054632,0.7043678727773298,0.8680631241511221,0.7143481522472274,0.8729617626113922,0.0011412268188302427,0.5152744717459328,0.6632370117102657,0.005642646736823504,0.9038808721234646,0.6272696173723401,0.5937109951134183,0.7990056030256751,-0.007540279210822065,0.4291545876652244,0.5020690145450845,0.4996179739465885,0.5008124435071825,0.4995914746915729,0.0011412268188302427,0.37981741535811764,0.5469014812907992,0.0523914398966511,-0.009571403805626008
7.0,109.67614082125738,0.5047625011703868,0.007809589475372529,0.335187355784288,0.4055605835288285,0.923729505146664,0.9377442133660947,0.9564985202837286,0.9582465362464604,0.001378982406086543,0.7567988148180214,0.7102704981373373,0.03824582834708376,0.3043720881881374,9.54036426830847,0.5109396277745833,0.08276455442475932,0.3837572645421586,0.457816039938819,0.8990564197908992,0.9299817368633561,0.9228769425994506,0.9562781059244688,0.0011412268188302427,0.7272463886691152,0.7053543484325228,0.028254711160238782,0.39270268023313865,0.2574390498895346,0.25743904986113575,1.0000039572799675,0.8783950558014165,0.24128047889259913,0.7037228607449212,0.8636337982023047,0.7136498655337785,0.8684435211487334,0.0011412268188302427,0.4968931578848138,0.6377841726869415,0.005176781749039534,0.9031404334503025,0.6223143236836006,0.5917266955698117,0.8070731267377493,-0.004585085790042286,0.42878213341652716,0.5010059444306173,0.49988439344538227,0.49794371083850825,0.4971849169594581,0.0011412268188302427,0.376694865488276,0.5430948905322814,0.05184335295110447,-0.0028227322526171708
8.0,112.19819225996628,0.5072456073662462,0.007622592669702925,0.35230306910930786,0.41207912786232165,0.9231916155154781,0.9361407596209873,0.9564485227827013,0.9577328651559665,0.0013789824060865432,0.7584586522837263,0.7186355742344774,0.03686000537920571,0.3119435619503571,9.296313735252957,0.5311774187416686,0.08365208085133136,0.33417415890224855,0.45936064839461704,0.9006264721643182,0.9381717150511101,0.9237278467561512,0.9611698973129028,0.0011412268188302427,0.734888928339909,0.7174438166096131,0.03608363680827162,0.3157816373658233,0.25811844389500643,0.2581184438746225,1.0000033576990082,0.8775411408732463,0.2420245877455535,0.6926085998681368,0.8613266266385448,0.7014979497862817,0.8656825351180922,0.0011412268188302427,0.49597103207593063,0.6630701202756871,0.00608681740507847,0.9026288930470043,0.6185286512254671,0.5880573728606603,0.8083629698091576,0.004895609654407569,0.4294001584976147,0.5020519892976675,0.4990321089902815,0.5014688581326116,0.5011964051746288,0.0011412268188302427,0.3737729127649352,0.5358869472213764,0.051035408374465685,0.012655247978875985
9.0,112.12235784721722,0.5103661499469541,0.007611510217670876,0.3377132935013241,0.4136542073559888,0.9233173119491671,0.9366540281251394,0.9562623454220056,0.9578373229210568,0.0014503090822634331,0.7515583917655988,0.7082793284014333,0.0395244274842672,0.30107038071237546,9.457392924827015,0.5319836462981123,0.08229568946732614,0.3480761466231202,0.46351082880923633,0.9002001463032464,0.9352652234609276,0.9239932261049609,0.9591615790377861,0.0011412268188302427,0.736840797261794,0.7221637506862975,0.028896416776659828,0.3237568258686069,0.2572136144473275,0.25721361443659324,1.0000024317112768,0.877216064312854,0.24097254571492963,0.7001712517821705,0.8589160879079007,0.7114772615123193,0.8618544372602617,0.0011412268188302427,0.5076801138058085,0.6403658657890163,0.0029890798026553783,0.9035988652329964,0.6210468419030998,0.5903531913249513,0.8071675293947558,-0.0023387575073910514,0.4295693946401458,0.5000459083803678,0.49891774089429697,0.5008871679408773,0.4991451381747514,0.0011412268188302427,0.37646957131587755,0.5390982008660614,0.05226571094814429,0.004192100000900088
10.0,107.76885813447002,0.5036558478510275,0.007952607710913115,0.3542883434406694,0.40930197713588634,0.9241602439063138,0.9366833411598225,0.9568736840412433,0.9580028589705728,0.001367094626723728,0.7712578429333793,0.7178560281943774,0.037963154632492904,0.3182622575597307,9.438296221766695,0.5346476333694082,0.08230008773564938,0.3370254107409431,0.46356840362655083,0.9000785353595314,0.9371446143306006,0.9250028142132736,0.9606449974371754,0.0011412268188302427,0.7329658102804313,0.7164982302556024,0.02847670565057282,0.3126307926073767,0.2584479174772886,0.25844791744720885,1.000004081797005,0.8779970006114711,0.24243715792099238,0.6955089390235923,0.8580786706504607,0.7068556171453869,0.8601262678465199,0.0011412268188302427,0.49946533957779793,0.6714378576993087,0.006146401800185474,0.9020936480628303,0.6240912118520324,0.5921318974232925,0.8034348123003218,-0.003280897803773885,0.4293179846686325,0.501153503217971,0.5038519337577803,0.49956052933101325,0.5016560467997929,0.0011412268188302427,0.3761325092750146,0.5510588749861085,0.053150872726513615,-0.0031319254402074567
Average,110.4553286272112,0.5069072727497923,0.007745353312184984,0.3447296648306941,0.41051488625085036,0.9237615649971846,0.9366667025392615,0.956445921876286,0.9578565421856655,0.0013920589633856395,0.7608759830068547,0.7143282088314343,0.038217884577326444,0.30818091370114586,9.457678255029467,0.529779911831323,0.0824161609413632,0.34852305816317164,0.4623361316282944,0.8992094406078799,0.9323618422524846,0.9230425538216946,0.9577853169274636,0.0011507370423204945,0.7333562939119211,0.7145103510433637,0.030454849425667823,0.32904884982963917,0.2574619463374192,0.2574619463166361,1.0000033431509536,0.8782312460617643,0.2412523663140207,0.69984179673187,0.8617357131554428,0.7100325088985324,0.8655894544280274,0.0011412268188302425,0.5048516242964013,0.6572975176330422,0.005120635279034931,0.903198270176652,0.6231988413874809,0.591335210602818,0.80394576503082,-0.0022660330517613987,0.42909231257311803,0.5011221508547385,0.500646589003068,0.5003673927317248,0.5002203367999443,0.0011412268188302425,0.3753739077122998,0.5368871387664611,0.05202297700414528,-0.0006209006452397982
