Run,tsne_init,tsne_min,tsne_scalar,tsne_shepard,tsne_kruskal,tsne_trustworthiness,tsne_continuity,tsne_mrre_false,tsne_mrre_missing,tsne_neighborhood_hit,tsne_steadiness,tsne_cohesiveness,tsne_kl_divergence,tsne_pearson,umap_init,umap_min,umap_scalar,umap_shepard,umap_kruskal,umap_trustworthiness,umap_continuity,umap_mrre_false,umap_mrre_missing,umap_neighborhood_hit,umap_steadiness,umap_cohesiveness,umap_kl_divergence,umap_pearson,mds_init,mds_min,mds_scalar,mds_shepard,mds_kruskal,mds_trustworthiness,mds_continuity,mds_mrre_false,mds_mrre_missing,mds_neighborhood_hit,mds_steadiness,mds_cohesiveness,mds_kl_divergence,mds_pearson,random_init,random_min,random_scalar,random_shepard,random_kruskal,random_trustworthiness,random_continuity,random_mrre_false,random_mrre_missing,random_neighborhood_hit,random_steadiness,random_cohesiveness,random_kl_divergence,random_pearson
1.0,29.07853501336127,0.42346116407465795,0.03021591029353474,0.27337897426175517,0.40836200531173705,0.8062180912200527,0.7929426278587995,0.9171484392249806,0.8606473638166116,0.0,0.7575678988486643,0.5472590606330174,0.035531127966035206,0.29723717745325623,1.6481851203914795,0.43425190065540176,0.3616560206410929,0.25438471171097526,0.41831881841903445,0.7626502611891505,0.8180215352003137,0.8425130167737459,0.882103716390727,0.0,0.7509283333134626,0.5476886453685623,0.04771803492174785,0.30036088687847384,0.4124352478061638,0.4124352478005896,1.0000023538114966,0.24746866365855807,0.40250969460139424,0.5976079685058879,0.6037105549323111,0.5933892649585686,0.5996955903452672,0.0,0.6237492711968622,0.6012713315430751,0.017463654504964517,0.2498679606225148,0.6617225874786173,0.43267707707920977,2.2489130909407837,-0.001523710822270534,0.42926299510444005,0.5006647590796781,0.5044234051632174,0.4983672773159833,0.5018064759632225,0.0,0.5966390529585401,0.588678932942768,0.06664654883920217,0.016696372797952302
2.0,28.29954762693083,0.42358476481972984,0.03102010882732788,0.2555511479070993,0.4108464826421824,0.806720596433512,0.7962398741887307,0.9170010952334521,0.8646689954054423,0.0,0.7591839413610931,0.5521024847244453,0.038436595638867026,0.2848994192608999,1.6497021935318754,0.43128304293614933,0.3616757217727624,0.2553896781316083,0.41631600687718395,0.7653755067207169,0.8154054626041831,0.8486122634054942,0.8814087765638887,0.0,0.7551848684238863,0.5500935473321824,0.04588035976720432,0.2968192099515393,0.4126659144901955,0.4126659144855383,1.0000021523454312,0.24570912967745115,0.40279116362613954,0.5947642759313682,0.5934022381742224,0.5922527365383808,0.5841197545628273,0.0,0.6487446213057764,0.5969224196687348,0.016887412653267812,0.24612655194930566,0.6600714475588213,0.434964361913604,2.2290533097478686,-0.008510975524403592,0.4313173042400248,0.5035949641079994,0.4976242971293282,0.5039421574239554,0.49534198788567274,0.0,0.6083755255484928,0.5827189998027734,0.07196073619497384,0.011531018764579785
3.0,27.451285672015675,0.4234232147220423,0.031950819357874714,0.257522562598537,0.409133169441049,0.8081476389739637,0.7958914155144291,0.9179187681097406,0.8646451398382915,0.0,0.7655631640098922,0.5512648555926719,0.039233118471744294,0.291052810456813,1.6550441949566612,0.43362324539909397,0.36067953622239773,0.2546991117119783,0.41685037780956086,0.7730137580266626,0.816283027178813,0.8483201302447548,0.880237422225976,2.9069767441860467e-05,0.7535393291457452,0.5490994784123202,0.046664975211131006,0.30195730303071266,0.41255566961492,0.41255566961030693,1.0000021417379588,0.2466433254484837,0.4028880688062184,0.5971105735149383,0.605214732582228,0.5967236787286692,0.6003623736821022,0.0,0.6503056105748889,0.5972143611639557,0.01710960605236095,0.2478696792618244,0.6614911087748625,0.4327270112133475,2.247030497401128,-7.748993648265401e-05,0.42946229739221425,0.5038301031679938,0.5061672470870011,0.502191766560914,0.5079856896395061,0.0,0.6093594697751077,0.5805824277689269,0.06592294345401187,0.01919588141627001
4.0,28.509655395400934,0.42176090023539226,0.03082649197328124,0.2641750500891292,0.4076442868920305,0.8031041762734262,0.8012135315939076,0.9154886848958662,0.8673170318084454,0.0,0.7480106412239038,0.5482134477673464,0.03604380205617698,0.29392841050469687,1.6466278068389484,0.4354464988009738,0.36179021885389373,0.25597039140415967,0.41889141528064056,0.7728004535537554,0.8162194849171008,0.8481705824266669,0.88057439349571,2.9069767441860467e-05,0.7582373153710341,0.5450180698694214,0.04462100763579868,0.30268530640854585,0.4125604250851711,0.4125604250805237,1.0000021497106955,0.25166042699128965,0.4026497808839386,0.5947464503740614,0.5983868730944204,0.5917714603643686,0.5926711824028257,0.0,0.6440393138037647,0.5962552171872637,0.017272564209845073,0.2478927605025792,0.6580657362090456,0.4318859017811215,2.224701895444253,-0.005815112610323507,0.42844510320477047,0.5041275456478799,0.4984782376786857,0.5025280072598003,0.49558950864514495,0.0,0.5998991315014119,0.5870827351958223,0.06654904792975691,0.01586502157403554
5.0,28.02215604110196,0.4228379718166944,0.0313292980352421,0.27616391408450436,0.407107353367071,0.808602758487787,0.800992226267576,0.9185052315543344,0.8675142753436907,0.0,0.7448346243031121,0.5442365402699192,0.03605238461727853,0.2996565256131628,1.647428784083991,0.4330095178656138,0.3618738597365372,0.25392514896298995,0.4178241968495698,0.7659187388590267,0.8173785590893136,0.8454522881595147,0.8809899462527448,0.0,0.7513814422737906,0.5458209233150464,0.04730938294959217,0.296360277724941,0.41222179309400186,0.41222179308851553,1.0000023343535132,0.2518106083076585,0.4022188742434699,0.591234333812811,0.6063162866404674,0.592258283964463,0.605112691002414,0.0,0.6451512580050174,0.5974526115677932,0.017759255538817686,0.2534032135222831,0.6585777492007352,0.432300569992134,2.2270495571187205,0.0058765540637551305,0.42886330912957366,0.5030473616110449,0.49642669841772363,0.4998827127335974,0.49246387084682364,0.0,0.600720596594907,0.5871046815305476,0.06675185774320541,0.016233421041844283
6.0,27.69716926053346,0.4225037311326438,0.03169060952277646,0.2593464472287195,0.4095043679302143,0.8038644466162412,0.8020078356745151,0.9153519331254562,0.8661791758606221,0.0,0.7643218665981014,0.5515889491645143,0.040015895959154966,0.28702865211156947,1.6407484770536171,0.43382912904060444,0.36281436243796006,0.27231287918926944,0.4153494661180539,0.7684561966179619,0.8194651644562517,0.8454080383755669,0.8821881083863926,0.0,0.7607504532265374,0.5553772249063276,0.04632966382098668,0.31099523370980886,0.41249623331258434,0.4124962333063546,1.0000024886334224,0.24818367751239462,0.40263434591719177,0.5893067991768584,0.6067251216473843,0.586873661716693,0.603223035691702,0.0,0.6356472402581477,0.6018443588902576,0.0172911508446516,0.24891791934550037,0.660489885459902,0.43364495462547403,2.236560830210895,-0.01453782583380425,0.42983156812437584,0.501972425445811,0.5000649359587603,0.49929386087521727,0.4953009675137037,0.0,0.6142093392949395,0.5826693859296543,0.06870556966824384,0.009020031550136363
7.0,28.174839708534414,0.42298738929041296,0.031162452796366428,0.2592468118311401,0.40827394751829843,0.8067696339222421,0.7944677281705748,0.9169483079206371,0.8644446852003452,0.0,0.7326726765867932,0.549113149390273,0.03908183411424994,0.29329815712943835,1.6562053610173,0.43345371852589826,0.36052015490449574,0.25658311219838614,0.4164492807186145,0.7671152363779018,0.8162043091047991,0.8470020789985467,0.8800324322999581,0.0,0.7672484494649492,0.5503891045152907,0.04643492365135704,0.30410063567928813,0.4124001853044376,0.4124001852982902,1.000002471736856,0.2479612055375471,0.4026111474014116,0.5863620893755549,0.6122773181827568,0.5839016918195009,0.6042795415957225,0.0,0.6305681754065022,0.598497756291754,0.01734497239461484,0.25058100216974893,0.6575806484117643,0.433103651664397,2.217123865932089,0.0023785330098885222,0.4298477952123757,0.5053590920665946,0.49622060331596657,0.5042442537019486,0.4970444469172813,0.0,0.6005769465145442,0.5863090148100258,0.0673635662160061,0.01992637239044061
8.0,28.149957352542764,0.4228863992870738,0.031190715049803548,0.2514799604936539,0.4101587757801334,0.7991112342305761,0.7996651341734515,0.9135699091317354,0.8657093550985934,0.0,0.7600946223808359,0.5514533415336806,0.03890190582142369,0.2819760444656686,1.6242537926798308,0.43064154565673396,0.36559402073594605,0.2709854554308902,0.4126548474959259,0.769309689807773,0.8169926942744861,0.8433641571589319,0.8805910800280061,0.0,0.7510306277228024,0.5465160846407309,0.04629246142327936,0.3098800769881698,0.41254452122274843,0.412544521218484,1.0000020591246979,0.24790773187255813,0.40264913049816053,0.5989454703125322,0.5996394109995389,0.5980117453877658,0.5916260308153557,0.0,0.6408886000456371,0.6011200853383383,0.01777652901505814,0.24810531790076262,0.6594847181284195,0.4327084599883456,2.232316259277893,-0.005423639945738318,0.4290776215255658,0.5023675471620198,0.5101154015568112,0.5025310586013608,0.5082892134790988,0.0,0.6051727341744404,0.5855545184431963,0.06595791788022173,0.012461020193038621
9.0,27.79363230931559,0.42144649330845746,0.0316006586853281,0.270945115857475,0.4064134810415926,0.8043369615339614,0.7902475618904725,0.9170606596332951,0.8613205995825368,0.0,0.7657500856338416,0.5473999621142783,0.037715835132437474,0.29178275677172616,1.6632263406413954,0.43427732407449937,0.3594047307885758,0.26016343356959104,0.41664362351489403,0.7725287514539185,0.81711090043153,0.8497089559267771,0.8818990938272876,0.0,0.7505666660565653,0.5491375945036057,0.04395767349592676,0.30596083354403036,0.4123827212412098,0.41238272123655556,1.0000021506149994,0.25336890541417423,0.40239046460683164,0.5916531311727014,0.6033854621912359,0.5884768580297308,0.5988727226638035,0.0,0.6386337237838124,0.5979291770692156,0.01748657639395424,0.25077835502894896,0.6570014703903375,0.43166540113853974,2.2177157858035765,0.012674113738049674,0.4289458474319833,0.5020485281870926,0.4966280618319717,0.5009926870812478,0.49490785858874886,0.0,0.6063762793817686,0.5830304303862986,0.06627813706068254,0.03281406513141108
10.0,27.37607109844118,0.42297419514074425,0.032042982011067346,0.2757228568381024,0.4067310194082014,0.8044088487718258,0.7834281506156355,0.9153053059881787,0.8539046665273291,0.0,0.7630669401433033,0.5468775405217161,0.03858315598830861,0.2977857282628239,1.6393246329156632,0.4326040550099103,0.3631321847940633,0.26542732674676767,0.4163755494907284,0.7678336097785915,0.8167963894643385,0.8465811853869828,0.8813044939594314,0.0,0.7517389123139682,0.5439345816107299,0.04932659171435579,0.30039542302437305,0.41233145978006913,0.41233145977486574,1.0000022737696468,0.249953343000736,0.4024637433226031,0.5903545840588588,0.6081537987707936,0.5859524089037367,0.6025976768416454,0.0,0.6498408362838137,0.5952161869654204,0.018067350677628106,0.2516218976481575,0.6599638844747858,0.43189764750755333,2.238538860087762,0.012878525755345756,0.42904871584485205,0.5027373758577259,0.5028979607287143,0.4996835538013633,0.5031412083205495,0.0,0.5900840343886782,0.5831167091597517,0.06523058534376883,0.02878314548039085
